id,title,major_streaming_providers,is_on_major_streaming
602734,Spiral: From the Book of Saw,['Hulu'],True
795811,Wheel of Fortune and Fantasy,[],False
673309,American Underdog,[],False
503736,Army of the Dead,['Netflix'],True
739990,Nightbooks,['Netflix'],True
745881,The Medium,[],False
740925,No One Gets Out Alive,['Netflix'],True
632357,The Unholy,[],False
585216,Escape Room: Tournament of Champions,[],False
760195,Separation,[],False
739413,Mother/Android,['Hulu'],True
791568,Settlers,[],False
779047,Us Again,[],False
741228,Locked Down,[],False
581644,The Misfits,['Netflix'],True
412656,Chaos Walking,['Hulu'],True
763148,Time Is Up,[],False
630004,The Vault,[],False
471498,Oxygen,['Netflix'],True
761898,Sword Art Online the Movie – Progressive – Aria of a Starless Night,[],False
522478,Peter Rabbit 2: The Runaway,[],False
557950,Mainstream,[],False
650031,The Shadow in My Eye,['Netflix'],True
554230,The Lost Daughter,['Netflix'],True
610253,Halloween Kills,[],False
785663,Old Henry,[],False
755437,You Keep the Kids,[],False
567797,The Dry,[],False
776305,Belle,[],False
776527,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)","['Amazon Prime Video', 'Hulu']",True
726684,Miraculous World: Shanghai – The Legend of Ladydragon,['Netflix'],True
573164,An Egg Rescue,[],False
617653,The Last Duel,['Hulu'],True
690957,Pushpa: The Rise - Part 1,['Amazon Prime Video'],True
681887,Cosmic Sin,[],False
522931,Hitman's Wife's Bodyguard,['Hulu'],True
744746,Caveat,[],False
911068,Death to 2021,['Netflix'],True
760873,The Colony,['Amazon Prime Video'],True
524369,The Many Saints of Newark,[],False
467909,In the Heights,[],False
482321,Ron's Gone Wrong,[],False
763025,Never Back Down: Revolt,[],False
482373,Don't Breathe 2,[],False
643532,The Card Counter,[],False
592508,Sooryavanshi,['Netflix'],True
581734,Nomadland,['Hulu'],True
628704,Midnight,['Amazon Prime Video'],True
792678,Cube,['Amazon Prime Video'],True
663260,Black Box,[],False
777270,Belfast,[],False
758879,A Castle for Christmas,['Netflix'],True
813258,Monster Pets: A Hotel Transylvania Short,[],False
762433,Zeros and Ones,['Amazon Prime Video'],True
615678,Thunder Force,['Netflix'],True
795607,Green Snake,['Netflix'],True
641960,Four Good Days,['Amazon Prime Video'],True
513310,Boss Level,['Hulu'],True
663558,New Gods: Nezha Reborn,['Netflix'],True
645689,The Duke,['Hulu'],True
578701,Those Who Wish Me Dead,[],False
797838,Firebird,['Amazon Prime Video'],True
749645,The Beta Test,['Hulu'],True
785539,Resort to Love,['Netflix'],True
765869,Black Friday,['Amazon Prime Video'],True
660000,Lost Illusions,['Amazon Prime Video'],True
649928,Robin Robin,['Netflix'],True
662237,Sweet & Sour,['Netflix'],True
559581,Stowaway,['Netflix'],True
593910,Cinderella,['Amazon Prime Video'],True
774714,Out of Death,[],False
760747,The Trip,['Netflix'],True
649087,Red Dot,['Netflix'],True
693113,Midnight in the Switchgrass,[],False
614917,King Richard,[],False
763152,More the Merrier,['Netflix'],True
763149,Aftermath,['Netflix'],True
672741,Till Death,['Netflix'],True
789708,Hilda and the Mountain King,['Netflix'],True
667276,Las Leyendas: El Origen,[],False
655082,Eiffel,['Amazon Prime Video'],True
591273,Fear Street: 1994,['Netflix'],True
784500,Pretty Guardian Sailor Moon Eternal the Movie Part 2,[],False
649394,Worth,['Netflix'],True
768334,A Classic Horror Story,['Netflix'],True
875104,Ip Man: The Awakening,['Amazon Prime Video'],True
732450,Batman: Soul of the Dragon,[],False
748853,In the Earth,[],False
802217,8-Bit Christmas,[],False
589761,Chernobyl: Abyss,['Amazon Prime Video'],True
796849,Ride or Die,['Netflix'],True
810271,The Resort,['Amazon Prime Video'],True
663866,Censor,[],False
645856,The Seventh Day,[],False
670981,Prayers for the Stolen,['Netflix'],True
768726,Dogtanian and the Three Muskehounds,[],False
603661,The Hating Game,['Hulu'],True
740658,Catman,[],False
802443,Deadly Illusions,['Netflix'],True
683311,Castle Falls,['Amazon Prime Video'],True
410113,The Loud House Movie,['Netflix'],True
576784,Upon the Magic Roads,[],False
746422,The Last Paradiso,['Netflix'],True
602063,Rurouni Kenshin: The Final,['Netflix'],True
672647,The Map of Tiny Perfect Things,['Amazon Prime Video'],True
793285,God's Not Dead: We The People,[],False
611698,A Writer's Odyssey,[],False
843906,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,[],False
780382,The Wolf and the Lion,[],False
597891,Kate,['Netflix'],True
598331,Rumble,[],False
670429,Witch Hunt,[],False
739542,America: The Motion Picture,['Netflix'],True
803923,Every Breath You Take,[],False
660833,Entangled,['Hulu'],True
672582,The Deep House,['Amazon Prime Video'],True
682254,Scooby-Doo! The Sword and the Scoob,[],False
520663,The Woman in the Window,['Netflix'],True
749004,Petite Maman,[],False
659988,Madeleine Collins,[],False
660262,Three Wishes for Cinderella,['Amazon Prime Video'],True
754765,The Last Journey,['Hulu'],True
600583,The Power of the Dog,['Netflix'],True
628914,Queenpins,['Netflix'],True
793723,Sentinelle,['Netflix'],True
676705,Pil's Adventures,[],False
791469,Dark Web: Cicada 3301,[],False
662712,Flag Day,[],False
766931,Born a Champion,[],False
805411,Descendants: The Royal Wedding,[],False
747687,The Catholic School,['Netflix'],True
793998,Happening,['Hulu'],True
785457,Afterlife of the Party,['Netflix'],True
581389,Space Sweepers,['Netflix'],True
667257,Impossible Things,[],False
623135,Sinkhole,[],False
774021,Demonic,[],False
629028,Mission: Possible,['Amazon Prime Video'],True
424277,Annette,['Amazon Prime Video'],True
763532,Long Story Short,['Netflix'],True
743173,Per tutta la vita,[],False
660353,Ted K,['Hulu'],True
787310,Survive the Game,['Amazon Prime Video'],True
556867,Breaking News in Yuba County,[],False
660006,Madame Claude,['Netflix'],True
579051,Silk Road,[],False
512025,There's Someone Inside Your House,['Netflix'],True
877183,The Simpsons in Plusaversary,[],False
776515,Together Together,[],False
566076,The United States vs. Billie Holiday,['Hulu'],True
591538,The Tragedy of Macbeth,[],False
618162,The Harder They Fall,['Netflix'],True
571468,Freaks Out,['Amazon Prime Video'],True
597208,Nightmare Alley,['Hulu'],True
843241,The Seven Deadly Sins: Cursed by Light,['Netflix'],True
675319,Zone 414,[],False
730840,Trollhunters: Rise of the Titans,['Netflix'],True
807196,Boiling Point,[],False
785538,7 Prisoners,['Netflix'],True
542178,The French Dispatch,[],False
680058,The Rescue,[],False
579047,Reminiscence,['Netflix'],True
691179,Friends: The Reunion,[],False
682532,John and the Hole,[],False
544401,Cherry,[],False
758866,Drive My Car,[],False
641668,Seance,[],False
671295,Blue Miracle,['Netflix'],True
671043,Spoiled Brats,['Netflix'],True
682587,The Alpinist,[],False
804435,Vanquish,[],False
802226,Bingo Hell,['Amazon Prime Video'],True
860623,Last Man Down,['Amazon Prime Video'],True
795813,I'm Your Man,['Hulu'],True
776909,Sounds Like Love,['Netflix'],True
597890,Voyagers,['Amazon Prime Video'],True
744742,The Last Rite,"['Amazon Prime Video', 'Hulu']",True
846214,"The Good, the Bart, and the Loki",[],False
870096,Restart the Earth,['Amazon Prime Video'],True
866038,Apache Junction,[],False
811592,One Shot,['Hulu'],True
797457,Nitram,[],False
468225,The Starling,['Netflix'],True
660335,Hunted,[],False
760154,The Secret Diary of an Exchange Student,['Netflix'],True
845222,Kingdom: Ashin of the North,['Netflix'],True
785527,Forever Rich,['Netflix'],True
808023,The Virtuoso,[],False
623511,The Burning Sea,['Hulu'],True
591274,Fear Street: 1978,['Netflix'],True
842033,Ghost Mansion,[],False
770742,"My Brother, My Sister",['Netflix'],True
511809,West Side Story,[],False
798544,Summer Ghost,[],False
768127,Fantasies,[],False
661595,Yakuza Princess,['Hulu'],True
602269,The Little Things,['Netflix'],True
573680,The Banishing,[],False
628534,The White Tiger,['Netflix'],True
729720,The Last Mercenary,['Netflix'],True
619778,Malignant,[],False
742391,Final Set,[],False
656940,Body Brokers,['Amazon Prime Video'],True
516329,Antlers,[],False
786705,Confessions of an Invisible Girl,['Netflix'],True
795230,Trust,[],False
669659,Best Sellers,[],False
786300,Tentacles,['Hulu'],True
529106,Major Grom: Plague Doctor,['Netflix'],True
736074,"Batman: The Long Halloween, Part Two",[],False
763539,Gulliver Returns,['Amazon Prime Video'],True
776821,Outlaws,['Netflix'],True
698201,Tokyo Revengers,[],False
601666,I Care a Lot,['Netflix'],True
792001,Amor Bandido,[],False
831405,Injustice,[],False
823610,Seal Team,['Netflix'],True
577242,Kaamelott: The First Chapter,[],False
629017,Run Hide Fight,[],False
616651,Stillwater,[],False
760875,The Devil Below,['Amazon Prime Video'],True
785976,Pelé,['Netflix'],True
680531,The Mad Women's Ball,['Amazon Prime Video'],True
525660,Dynasty Warriors,['Netflix'],True
785534,Paper Lives,['Netflix'],True
615643,Minari,[],False
630392,The Cursed,['Hulu'],True
716594,No Man of God,[],False
760919,The Power,[],False
797309,Biggie: I Got a Story to Tell,['Netflix'],True
795853,Gaia,[],False
666624,Security,['Netflix'],True
762469,Father Christmas Is Back,['Netflix'],True
655917,A Perfect Enemy,['Amazon Prime Video'],True
767504,Black as Night,['Amazon Prime Video'],True
586047,Seobok,['Amazon Prime Video'],True
727293,The Tender Bar,['Amazon Prime Video'],True
609972,Paranormal Activity: Next of Kin,[],False
797946,The Djinn,[],False
896221,Trolls Holiday in Harmony,[],False
768331,The Inner Cage,[],False
790523,Still Out of My League,['Netflix'],True
617502,Jolt,['Amazon Prime Video'],True
595743,SAS: Red Notice,['Netflix'],True
664300,Shiva Baby,[],False
797815,Martyrs Lane,[],False
765169,BIA: An Upside Down World,[],False
860867,The Accursed,['Hulu'],True
644089,Blue Bayou,[],False
763109,I Am Zlatan,[],False
731740,The Block Island Sound,['Netflix'],True
668640,Official Competition,['Hulu'],True
591275,Fear Street: 1666,['Netflix'],True
857700,Pitbull: Exodus,[],False
785209,Playground,[],False
797394,Secret Magic Control Agency,['Netflix'],True
805195,The Girl Who Believes in Miracles,['Amazon Prime Video'],True
615658,Awake,['Netflix'],True
681349,Next Door,[],False
801058,Seaspiracy,['Netflix'],True
776328,Marilyn's Eyes,['Netflix'],True
683127,Earwig and the Witch,[],False
659063,The Misadventures of Hedi and Cokeman,[],False
597316,My Little Pony: A New Generation,['Netflix'],True
673319,Happily,[],False
831223,Gone Mom: The Disappearance of Jennifer Dulos,['Hulu'],True
579741,Words Bubble Up Like Soda Pop,['Netflix'],True
615666,A Boy Called Christmas,['Netflix'],True
773998,Double Dad,['Netflix'],True
699102,A Week Away,['Netflix'],True
619297,Sweet Girl,['Netflix'],True
680813,Flee,['Hulu'],True
736069,Justice Society: World War II,[],False
899405,Anonymously Yours,['Netflix'],True
853588,Prey,['Netflix'],True
734265,Love Hard,['Netflix'],True
850818,"Barbie: Big City, Big Dreams",['Netflix'],True
774054,The Minimalists: Less Is Now,['Netflix'],True
607259,Fatherhood,['Netflix'],True
718032,Licorice Pizza,[],False
767499,The Manor,['Amazon Prime Video'],True
811367,22 vs. Earth,[],False
741124,Presidents,[],False
857702,LEGO Star Wars Terrifying Tales,[],False
792657,Safer at Home,[],False
825997,Rogue Hostage,[],False
659384,Row 19,[],False
658287,I Am Santa Claus,[],False
862855,Cloudy Mountain,[],False
423333,Mass,['Hulu'],True
657644,Minnal Murali,['Netflix'],True
685274,Mobile Suit Gundam Hathaway,['Netflix'],True
676845,Come Play With Me,[],False
618851,Pretty Guardian Sailor Moon Eternal the Movie Part 1,[],False
764686,The Divide,[],False
726916,JJ+E,['Netflix'],True
523638,Prisoners of the Ghostland,[],False
864390,Mickey and Minnie Wish Upon a Christmas,[],False
618416,Penguin Bloom,['Netflix'],True
800410,The Wasteland,['Netflix'],True
874300,South Park: Post COVID: The Return of COVID,[],False
736073,"Batman: The Long Halloween, Part One",[],False
876716,Ciao Alberto,[],False
853088,Happier Than Ever: A Love Letter to Los Angeles,[],False
607844,Escape from Mogadishu,['Amazon Prime Video'],True
874299,South Park: Post COVID,[],False
604360,The 8th Night,['Netflix'],True
850099,Risen,['Amazon Prime Video'],True
598896,Land,[],False
810873,Single All the Way,['Netflix'],True
631060,Things Heard & Seen,['Netflix'],True
810223,An Autumn Romance,['Amazon Prime Video'],True
578908,Bad Trip,['Netflix'],True
826749,Fortress,['Amazon Prime Video'],True
647809,On Our Watch,[],False
714869,Serial (Bad) Weddings 3,[],False
674610,A Loud House Christmas,[],False
781453,Anaïs in Love,['Hulu'],True
716612,Spencer,['Hulu'],True
858064,Night of the Animated Dead,[],False
782760,COVID-21: Lethal Virus,['Amazon Prime Video'],True
806643,This Little Love of Mine,[],False
597433,Beckett,['Netflix'],True
506281,The World to Come,"['Amazon Prime Video', 'Hulu']",True
613911,Bliss,['Amazon Prime Video'],True
667969,Birds of Paradise,['Amazon Prime Video'],True
583833,A Dog Named Palma,[],False
632617,C'mon C'mon,['Amazon Prime Video'],True
842171,Deep,['Netflix'],True
778730,Crazy About Her,['Netflix'],True
800823,The Kids Are Alright: Destination Asturias,[],False
784047,Creating The Queen's Gambit,['Netflix'],True
812204,Rock Dog 2: Rock Around the Park,['Amazon Prime Video'],True
820511,Ripper Untold,['Amazon Prime Video'],True
686548,Son of the South,[],False
661930,The Swarm,['Netflix'],True
730769,Some Like It Rare,[],False
517088,Being the Ricardos,['Amazon Prime Video'],True
694256,Caught by a Wave,['Netflix'],True
534072,Great White,[],False
617762,The Electrical Life of Louis Wain,['Amazon Prime Video'],True
788045,My Best Friend Anne Frank,['Netflix'],True
835112,Ted Bundy: American Boogeyman,['Hulu'],True
726429,Xtreme,['Netflix'],True
878401,Angel Falls Christmas,[],False
588182,Compartment No. 6,[],False
523936,Meander,['Amazon Prime Video'],True
539565,Zola,[],False
599281,Fear of Rain,[],False
785516,Stuck Together,['Netflix'],True
537116,"tick, tick... BOOM!",['Netflix'],True
846867,Mad God,[],False
777620,Caged,['Amazon Prime Video'],True
722913,Malcolm & Marie,['Netflix'],True
580532,Crisis,['Amazon Prime Video'],True
756603,The Accusation,[],False
728526,Encounter,['Amazon Prime Video'],True
855400,Jai Bhim,['Amazon Prime Video'],True
588921,AINBO: Spirit of the Amazon,['Amazon Prime Video'],True
532865,The Dig,['Netflix'],True
834404,Teen Titans Go! See Space Jam,[],False
513692,Raging Fire,['Amazon Prime Video'],True
633802,Dark Spell,['Amazon Prime Video'],True
593395,Diabolik,[],False
802504,Just Say Yes,['Netflix'],True
799555,Operation Varsity Blues: The College Admissions Scandal,['Netflix'],True
773147,Genitori vs influencer,[],False
871964,Nobody Sleeps in the Woods Tonight 2,['Netflix'],True
761830,The Guest Room,['Amazon Prime Video'],True
583081,Warning,['Amazon Prime Video'],True
666622,Breaking Up in Rome,[],False
809314,Trigger Point,[],False
858815,Photocopier,['Netflix'],True
856245,To Kill the Beast,[],False
770554,Price Of Parenting,[],False
583689,Moxie,['Netflix'],True
601470,The Eyes of Tammy Faye,[],False
847981,Black Island,['Netflix'],True
869617,Friendzone,['Netflix'],True
800305,The Boy Who Killed My Parents,['Amazon Prime Video'],True
654350,The Bad Poet,[],False
879540,Dave Chappelle: The Closer,['Netflix'],True
668408,The King of Laughter,[],False
797594,Britney vs. Spears,['Netflix'],True
706972,Narco Sub,[],False
854188,The Kindred,['Amazon Prime Video'],True
625169,12 Mighty Orphans,[],False
890601,Puff: Wonders of the Reef,['Netflix'],True
695089,"Onoda: 10,000 Nights in the Jungle",[],False
741434,Homunculus,['Netflix'],True
826914,Muppets Haunted Mansion,[],False
820722,The Good Boss,[],False
826796,Help,[],False
481879,Die in a Gunfight,['Hulu'],True
758891,"Hi, Mom",[],False
825597,"Maggie Simpson in ""The Force Awakens from Its Nap""",[],False
787298,Squared Love,['Netflix'],True
817451,Endangered Species,[],False
477044,Bergman Island,['Hulu'],True
864873,Hypnotic,['Netflix'],True
845875,The Champion of Auschwitz,['Netflix'],True
587996,Below Zero,['Netflix'],True
712454,The Summit of the Gods,['Netflix'],True
821661,A Year-End Medley,[],False
808090,A House on the Bayou,['Amazon Prime Video'],True
850356,Gabriel's Rapture: Part I,[],False
893297,American Sicario,['Hulu'],True
595813,Barb & Star Go to Vista Del Mar,['Hulu'],True
793002,Dreamcatcher,['Amazon Prime Video'],True
821427,The Novice,['Netflix'],True
811072,Two,['Netflix'],True
678580,El mesero,[],False
675024,The Exorcism of Carmen Farias,[],False
799844,Je te veux moi non plus,['Amazon Prime Video'],True
604563,OSS 117: From Africa with Love,[],False
786110,Jakob's Wife,[],False
812456,Barbie & Chelsea: The Lost Birthday,['Netflix'],True
735726,Everything Went Fine,[],False
722778,The Hand of God,['Netflix'],True
864388,Mickey's Tale of Two Witches,[],False
665387,French Tech,[],False
833971,The House of Flowers: The Movie,['Netflix'],True
882096,A California Christmas: City Lights,['Netflix'],True
587130,The Reckoning,[],False
730047,Cyrano,[],False
890541,7 Women and a Murder,['Netflix'],True
823855,I Am All Girls,['Netflix'],True
710871,Ghost Lab,['Netflix'],True
603206,Dream Horse,[],False
694254,Baggio: The Divine Ponytail,['Netflix'],True
669363,The Man Who Sold His Skin,['Amazon Prime Video'],True
818809,A Cinderella Story: Starstruck,[],False
807867,Authentik,[],False
706872,Drishyam 2,['Amazon Prime Video'],True
785522,Skater Girl,['Netflix'],True
809065,Flashback,['Amazon Prime Video'],True
592863,Respect,[],False
729577,The Last Son,['Hulu'],True
846167,In for a Murder,['Netflix'],True
818370,The Little Prince(ss),[],False
821792,Bull,['Amazon Prime Video'],True
693827,Lansky,[],False
866462,Megalodon Rising,[],False
501841,A Journal for Jordan,[],False
541524,Passing,['Netflix'],True
575293,Under the Stars of Paris,[],False
611489,Init!ation,[],False
621876,Flora & Ulysses,[],False
849369,Superhost,[],False
728118,"Quo Vadis, Aida?",[],False
606236,Family Swap,[],False
823461,Good on Paper,['Netflix'],True
882206,L.O.L. Surprise! The Movie,['Netflix'],True
805058,Aloners,[],False
857497,Untold: Malice at the Palace,['Netflix'],True
895001,The Whole Truth,['Netflix'],True
877657,Attack of the Hollywood Clichés!,['Netflix'],True
810731,Why Did You Kill Me?,['Netflix'],True
890825,14 Peaks: Nothing Is Impossible,['Netflix'],True
866678,Furioza,['Netflix'],True
885110,Amina,['Netflix'],True
818350,Blush,[],False
599025,The Ex,[],False
855823,Schumacher,['Netflix'],True
717192,Ferry,['Netflix'],True
586791,Little Fish,[],False
823754,Bo Burnham: Inside,['Netflix'],True
711475,Here Today,[],False
850329,Shiny_Flakes: The Teenage Drug Lord,['Netflix'],True
814312,Maixabel,[],False
799497,Get the Goat,['Netflix'],True
714011,After Love,[],False
588367,The Humans,['Amazon Prime Video'],True
809968,Bartkowiak,['Netflix'],True
802324,Doctor on Call,[],False
608804,The Girl Who Killed Her Parents,['Amazon Prime Video'],True
838154,Hit the Road,[],False
842356,The Velvet Queen,[],False
835975,Great Freedom,[],False
32471,Mixtape,['Netflix'],True
887645,Just Short of Perfect,['Netflix'],True
511819,Memoria,[],False
724885,The Cursed: Dead Man's Prey,[],False
672208,A Hero,['Amazon Prime Video'],True
848278,Jurassic Hunt,[],False
591634,False Positive,['Hulu'],True
624899,Everybody's Talking About Jamie,['Amazon Prime Video'],True
831827,Far from the Tree,[],False
826241,The Perfect Family,['Netflix'],True
607430,Nine Days,[],False
851303,Waiting for Bojangles,[],False
602334,France,[],False
723294,"Knock, Knock, It's Mom!",[],False
595280,Fever Dream,['Netflix'],True
828397,Ben Gen 10,[],False
887767,Last Shoot Out,[],False
734796,Don't Kill Me,['Netflix'],True
822010,Danny Boy,[],False
599960,French Exit,[],False
611408,Do You Do You Saint-Tropez,['Amazon Prime Video'],True
586101,Music,['Amazon Prime Video'],True
869602,Lead Me Home,['Netflix'],True
834027,Val,['Amazon Prime Video'],True
829400,Psych 3: This Is Gus,[],False
823087,Ape vs. Monster,[],False
709629,War of Likes,['Amazon Prime Video'],True
812592,Get the Grift,['Netflix'],True
865140,Chilangolandia,[],False
708577,Like a Cat on a Highway 2,[],False
893941,Misfit,[],False
700127,Lulli,['Netflix'],True
612491,Superheroes,[],False
711963,Coming Home in the Dark,['Netflix'],True
806950,Dog Years,['Amazon Prime Video'],True
880728,The Test,['Amazon Prime Video'],True
712124,The Night Doctor,[],False
613335,Christmas with the Tuches,['Amazon Prime Video'],True
608980,Three Floors,[],False
844636,Jungle Run,['Amazon Prime Video'],True
500458,Marighella,['Amazon Prime Video'],True
591222,Limbo,[],False
886563,Permis de construire,[],False
852590,1000 Miles From Christmas,['Netflix'],True
848886,Hellbender,[],False
858717,Harry and Meghan: Escaping the Palace,[],False
605286,Si vive una volta sola,[],False
839287,Mollo tutto e apro un chiringuito,[],False
723377,The Scary of Sixty-First,[],False
602533,Ritorno al crimine,[],False
790496,Bad Luck Banging or Loony Porn,['Hulu'],True
663712,Terrifier 2,['Amazon Prime Video'],True
76600,Avatar: The Way of Water,[],False
453395,Doctor Strange in the Multiverse of Madness,[],False
916192,"The Tunnel to Summer, the Exit of Goodbyes",['Hulu'],True
414906,The Batman,[],False
829557,365 Days: This Day,['Netflix'],True
361743,Top Gun: Maverick,[],False
315162,Puss in Boots: The Last Wish,['Amazon Prime Video'],True
937278,A Man Called Otto,['Hulu'],True
675353,Sonic the Hedgehog 2,['Hulu'],True
646385,Scream,['Netflix'],True
438148,Minions: The Rise of Gru,['Amazon Prime Video'],True
766507,Prey,['Hulu'],True
882598,Smile,['Hulu'],True
639933,The Northman,[],False
774825,The Ice Age Adventures of Buck Wild,[],False
752623,The Lost City,['Netflix'],True
616037,Thor: Love and Thunder,[],False
601796,Alienoid,[],False
436270,Black Adam,[],False
829560,The Next 365 Days,['Netflix'],True
505642,Black Panther: Wakanda Forever,[],False
760104,X,[],False
751741,Night at the Museum: Kahmunrah Rises Again,[],False
913290,Barbarian,['Hulu'],True
851644,20th Century Girl,['Netflix'],True
338953,Fantastic Beasts: The Secrets of Dumbledore,[],False
785084,The Whale,['Netflix'],True
507086,Jurassic World Dominion,[],False
585083,Hotel Transylvania: Transformania,['Amazon Prime Video'],True
774752,The Guardians of the Galaxy Holiday Special,[],False
779782,The School for Good and Evil,['Netflix'],True
508947,Turning Red,[],False
755566,Day Shift,['Netflix'],True
966220,Sniper: The White Raven,[],False
900667,One Piece Film Red,['Netflix'],True
985939,Fall,[],False
573171,Little Eggs: A Frozen Rescue,[],False
585511,Luck,[],False
642885,Hocus Pocus 2,[],False
526896,Morbius,[],False
818647,Through My Window,['Netflix'],True
899112,Violent Night,[],False
744276,After Ever Happy,['Netflix'],True
762504,Nope,[],False
560057,The Sea Beast,['Netflix'],True
762975,Purple Hearts,['Netflix'],True
924482,The Ledge,['Hulu'],True
899082,Harry Potter 20th Anniversary: Return to Hogwarts,[],False
615173,The Witch: Part 2. The Other One,[],False
335787,Uncharted,['Hulu'],True
751237,Umma,['Hulu'],True
545611,Everything Everywhere All at Once,[],False
661374,Glass Onion: A Knives Out Mystery,['Netflix'],True
619979,Deep Water,"['Amazon Prime Video', 'Hulu']",True
836225,The Exorcism of God,[],False
763285,Ambulance,[],False
799379,Project Wolf Hunting,['Amazon Prime Video'],True
457232,Lamborghini: The Man Behind the Legend,[],False
644124,Dampyr,['Netflix'],True
1028703,The OctoGames,[],False
624091,Sri Asih,[],False
758330,"Good Luck to You, Leo Grande",['Hulu'],True
787752,Fresh,['Hulu'],True
840326,Sisu,[],False
756999,The Black Phone,[],False
629542,The Bad Guys,['Amazon Prime Video'],True
615777,Babylon,['Amazon Prime Video'],True
760161,Orphan: First Kill,[],False
758009,Shotgun Wedding,['Amazon Prime Video'],True
759175,The Princess,[],False
718930,Bullet Train,['Hulu'],True
653851,Devotion,[],False
800937,Senior Year,['Netflix'],True
799155,Attack,[],False
916224,Suzume,['Netflix'],True
760741,Beast,[],False
754609,Mrs. Harris Goes to Paris,[],False
648579,The Unbearable Weight of Massive Talent,['Hulu'],True
799876,The Outfit,[],False
610150,Dragon Ball Super: Super Hero,[],False
668482,Roald Dahl's Matilda the Musical,['Netflix'],True
725201,The Gray Man,['Netflix'],True
945675,One Week Friends,[],False
555604,Guillermo del Toro's Pinocchio,['Netflix'],True
983507,Good Boy,[],False
753232,The Commando,[],False
760204,The Lair,['Hulu'],True
783675,The First Slam Dunk,['Netflix'],True
420821,Chip 'n Dale: Rescue Rangers,[],False
49046,All Quiet on the Western Front,['Netflix'],True
744594,White Noise,['Netflix'],True
556694,Three Thousand Years of Longing,['Amazon Prime Video'],True
803114,The Requin,['Hulu'],True
765172,Rise of the Teenage Mutant Ninja Turtles: The Movie,['Netflix'],True
745376,"Hello, Goodbye, and Everything in Between",['Netflix'],True
897192,Diary of a Wimpy Kid: Rodrick Rules,[],False
406759,Moonfall,[],False
791155,Secret Headquarters,[],False
724495,The Woman King,['Hulu'],True
696806,The Adam Project,['Netflix'],True
746419,Father of the Bride,[],False
818397,Memory,['Amazon Prime Video'],True
780609,Men,['Amazon Prime Video'],True
301502,Blonde,['Netflix'],True
619803,The Roundup,['Amazon Prime Video'],True
916605,The Infernal Machine,[],False
913205,Teen Titans Go! & DC Super Hero Girls: Mayhem in the Multiverse,[],False
579974,RRR,['Netflix'],True
717728,Jeepers Creepers: Reborn,['Hulu'],True
551271,Medieval,['Hulu'],True
760868,Black Crab,['Netflix'],True
653664,Dinner in America,['Hulu'],True
668461,Slumberland,['Netflix'],True
949423,Pearl,['Netflix'],True
1045944,The Boss Baby: Christmas Bonus,['Netflix'],True
747803,One Way,['Hulu'],True
800345,Carter,['Netflix'],True
557946,Last Looks,['Hulu'],True
744114,My Policeman,['Amazon Prime Video'],True
674324,The Banshees of Inisherin,[],False
682507,Where the Crawdads Sing,['Hulu'],True
801071,The Jack in the Box: Awakening,['Amazon Prime Video'],True
676547,Prey for the Devil,[],False
800939,Ticket to Paradise,[],False
505026,Death on the Nile,['Hulu'],True
366672,Paws of Fury: The Legend of Hank,['Hulu'],True
758724,The Cellar,[],False
843380,Dead for a Dollar,[],False
718789,Lightyear,[],False
778810,Fireheart,['Hulu'],True
698508,Redeeming Love,[],False
536554,M3GAN,[],False
762968,Do Revenge,['Netflix'],True
791348,Constantine: The House of Mystery,[],False
800815,The Pale Blue Eye,['Netflix'],True
616820,Halloween Ends,[],False
778855,Chickenhare and the Hamster of Darkness,['Netflix'],True
664469,Amsterdam,['Hulu'],True
800510,Kimi,[],False
803104,Sex Appeal,['Hulu'],True
823625,Blacklight,['Hulu'],True
791177,Bones and All,['Amazon Prime Video'],True
995133,"The Boy, the Mole, the Fox and the Horse",[],False
938008,The Killer,['Amazon Prime Video'],True
705861,Hustle,['Netflix'],True
656663,Jackass Forever,[],False
766475,See How They Run,['Hulu'],True
705996,Decision to Leave,[],False
788752,Viking Wolf,['Netflix'],True
338958,Disenchanted,[],False
801965,Breaking,[],False
910858,The Estate,['Netflix'],True
901563,Close,[],False
965150,Aftersun,['Netflix'],True
667739,The Man from Toronto,['Netflix'],True
614934,Elvis,['Amazon Prime Video'],True
760926,Gold,['Hulu'],True
916740,Brazen,['Netflix'],True
743563,Vikram,[],False
777245,Women Talking,['Amazon Prime Video'],True
1010823,Magnum Opus,[],False
634429,Shin Ultraman,[],False
864370,Incantation,['Netflix'],True
518896,Warriors of Future,['Netflix'],True
916719,Code Name Banshee,['Hulu'],True
619730,Don't Worry Darling,['Amazon Prime Video'],True
429473,Lou,['Netflix'],True
632856,Spirited,[],False
661791,La Abuela (The Grandmother),[],False
497828,Triangle of Sadness,['Hulu'],True
335795,Monster High: The Movie,[],False
911129,No Limit,['Netflix'],True
745608,Employee of the Month,[],False
746333,Superwho?,[],False
632727,Texas Chainsaw Massacre,['Netflix'],True
876792,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,[],False
1041513,Encanto at the Hollywood Bowl,[],False
773975,End of the Road,['Netflix'],True
593643,The Menu,[],False
807356,Watcher,['Hulu'],True
810171,The Valet,['Hulu'],True
338947,Hellraiser,['Hulu'],True
